text,reviewId,url,placeId,categoryName,stars,title,reviewImageUrls/0,genre,prompt,completion
"I've stayed at numerous Hyatt Regencys throughout the world. I've never stayed at such a filthy Hyatt. Far from the one in Bangkok.
Throughout the room you see long-term grime, dried unknown fluids on the floors, doors, doorknobs, cabinets, and counters!!
It's so obvious that nobody has deeply cleaned this room for months if not longer. The room smelled exactly like the damp scent I've experienced while staying on offshore fishing boats.
The soap dish is broken and sharp.
My colleague has empty beer bottles on the top shelf in her closet. Toothpaste on the bathroom walls near the mirror. The mirror is filthy as are the grimy glass shower doors.
There's pink mildew growing all over the shower tiles. The towels are the worst. Super thin and non-absorbent. The pillows are terrible and the mattress is too firm. The blanket was so thin it didn't feel luxurious in any way. Lastly, there was some brown liquid dried on the toilet lid.
Here for a conference and the bathrooms in the hall downstairs were equally dirty.",ChZDSUhNMG9nS0VJQ0FnSUNoNHNhMkFREAE,"https://www.google.com/maps/place/Hyatt+Regency+Savannah/@32.9613127,-91.8300175,6z/data=!4m9!3m8!1s0x88fb9e6410b40f99:0x27d1b05532b0a2e7!5m2!4m1!1i2!8m2!3d32.0815354!4d-81.0914177!16s%2Fg%2F1vzg32h5?hl=en",ChIJmQ-0EGSe-4gR56KwMlWw0Sc,Hotel,1.0,Hyatt Regency Savannah,https://lh5.googleusercontent.com/p/AF1QipO-cqWaFVep0zO2DwQzsSNkxBQDuxTMMzIrT8bk=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,"I've stayed at numerous Hyatt Regencys throughout the world. I've never stayed at such a filthy Hyatt. Far from the one in Bangkok.
Throughout the room you see long-term grime, dried unknown fluids on the floors, doors, doorknobs, cabinets, and counters!!
It's so obvious that nobody has deeply cleaned this room for months if not longer. The room smelled exactly like the damp scent I've experienced while staying on offshore fishing boats.
The soap dish is broken and sharp.
My colleague has empty beer bottles on the top shelf in her closet. Toothpaste on the bathroom walls near the mirror. The mirror is filthy as are the grimy glass shower doors.
There's pink mildew growing all over the shower tiles. The towels are the worst. Super thin and non-absorbent. The pillows are terrible and the mattress is too firm. The blanket was so thin it didn't feel luxurious in any way. Lastly, there was some brown liquid dried on the toilet lid.
Here for a conference and the bathrooms in the hall downstairs were equally dirty."
"We were in town for a leisure trip with the parents. We were given a corner room on the terrace floor that had views of the city on one side and the water on the other. Very spacious, clean and well appointed. Loved the walkability to everything in the river street and historic Square district. Great amenities. Parking was a bit pricey, but I preferred covered and secure valet as opposed to parking randomly on the street. Highly recommend the hotel.",ChdDSUhNMG9nS0VJQ0FnSUQyczZfeTB3RRAB,"https://www.google.com/maps/place/Hyatt+Regency+Savannah/@32.9613127,-91.8300175,6z/data=!4m9!3m8!1s0x88fb9e6410b40f99:0x27d1b05532b0a2e7!5m2!4m1!1i2!8m2!3d32.0815354!4d-81.0914177!16s%2Fg%2F1vzg32h5?hl=en",ChIJmQ-0EGSe-4gR56KwMlWw0Sc,Hotel,5.0,Hyatt Regency Savannah,https://lh5.googleusercontent.com/p/AF1QipPoMaoCqZBVtPhleCWlaCRpCu88BIO95mI-4Rov=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,"We were in town for a leisure trip with the parents. We were given a corner room on the terrace floor that had views of the city on one side and the water on the other. Very spacious, clean and well appointed. Loved the walkability to everything in the river street and historic Square district. Great amenities. Parking was a bit pricey, but I preferred covered and secure valet as opposed to parking randomly on the street. Highly recommend the hotel."
"1st class service from the minute you drive in. The valet service is excellent, the front staff were great and personable, the concierge was helpful with whatever we needed. Beautiful view from a corner room overlooking the river and Riverstreet. Beautiful room and grounds. The staff made our anniversary very memorable with  everything being so perfect.",ChdDSUhNMG9nS0VJQ0FnSUNCdWRHbjFBRRAB,"https://www.google.com/maps/place/Hyatt+Regency+Savannah/@32.9613127,-91.8300175,6z/data=!4m9!3m8!1s0x88fb9e6410b40f99:0x27d1b05532b0a2e7!5m2!4m1!1i2!8m2!3d32.0815354!4d-81.0914177!16s%2Fg%2F1vzg32h5?hl=en",ChIJmQ-0EGSe-4gR56KwMlWw0Sc,Hotel,5.0,Hyatt Regency Savannah,https://lh5.googleusercontent.com/p/AF1QipPUEuxoatUTwYc2iO_BGvCxoiWuYVbsuoSx92a0=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,"1st class service from the minute you drive in. The valet service is excellent, the front staff were great and personable, the concierge was helpful with whatever we needed. Beautiful view from a corner room overlooking the river and Riverstreet. Beautiful room and grounds. The staff made our anniversary very memorable with  everything being so perfect."
"Great hotel. Friendly staff. Very clean. The rooms were quiet, (except when the guy decided to play his trumpet on the riverwalk. You could hear it on the six floor,  but running the fan helped to drown him out.) We paid for a river view, and it was worth every penny! Moon River was inspired here! Would definitely recommend. (View from our hotel room.)",ChZDSUhNMG9nS0VJQ0FnSUNXckp5R1FBEAE,"https://www.google.com/maps/place/Hyatt+Regency+Savannah/@32.9613127,-91.8300175,6z/data=!4m9!3m8!1s0x88fb9e6410b40f99:0x27d1b05532b0a2e7!5m2!4m1!1i2!8m2!3d32.0815354!4d-81.0914177!16s%2Fg%2F1vzg32h5?hl=en",ChIJmQ-0EGSe-4gR56KwMlWw0Sc,Hotel,5.0,Hyatt Regency Savannah,https://lh5.googleusercontent.com/p/AF1QipPiB-gNF9-hJoehetT2Fsq4xLAqBgTIf-C1dsuv=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,"Great hotel. Friendly staff. Very clean. The rooms were quiet, (except when the guy decided to play his trumpet on the riverwalk. You could hear it on the six floor,  but running the fan helped to drown him out.) We paid for a river view, and it was worth every penny! Moon River was inspired here! Would definitely recommend. (View from our hotel room.)"
"Nice staff,clean rooms,and everything you need for a good vacation is right there. I'm coming back.",ChZDSUhNMG9nS0VJQ0FnSUN1ZzlHYVJREAE,"https://www.google.com/maps/place/Eden+Resort+%26+Suites/@37.5346621,-86.6444706,6z/data=!4m9!3m8!1s0x89c62345d15c3499:0x2052ca1f95385113!5m2!4m1!1i2!8m2!3d40.0688171!4d-76.2992095!16s%2Fg%2F1tfb2yrq?hl=en",ChIJmTRc0UUjxokRE1E4lR_KUiA,Hotel,5.0,Eden Resort & Suites,https://lh5.googleusercontent.com/p/AF1QipOehaXM4cAfVYoduNia2AYf0niunXfsps79wluc=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,"Nice staff,clean rooms,and everything you need for a good vacation is right there. I'm coming back."
"Great place to stay in Lancaster with your family.  This hotel has been around for a long time and yet it’s kept immaculate.  Very clean rooms and all common areas.  Kids and adults get to enjoy a fairly large indoor heated pool and jacuzzi.  The rooms are like everything in the hotel, pristine and orderly. Beds are very comfortable so much my wife and kids want to take the pillows home.  The hotel is just off the ramp when you come off the highway.   Great place to stay definitely recommend it.",ChdDSUhNMG9nS0VJQ0FnSUNLbUtpQTFRRRAB,"https://www.google.com/maps/place/Eden+Resort+%26+Suites/@37.5346621,-86.6444706,6z/data=!4m9!3m8!1s0x89c62345d15c3499:0x2052ca1f95385113!5m2!4m1!1i2!8m2!3d40.0688171!4d-76.2992095!16s%2Fg%2F1tfb2yrq?hl=en",ChIJmTRc0UUjxokRE1E4lR_KUiA,Hotel,5.0,Eden Resort & Suites,https://lh5.googleusercontent.com/p/AF1QipN89TdyvmhCYnqZto98oT7iBzl3pDpZ6s2fe51H=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,"Great place to stay in Lancaster with your family.  This hotel has been around for a long time and yet it’s kept immaculate.  Very clean rooms and all common areas.  Kids and adults get to enjoy a fairly large indoor heated pool and jacuzzi.  The rooms are like everything in the hotel, pristine and orderly. Beds are very comfortable so much my wife and kids want to take the pillows home.  The hotel is just off the ramp when you come off the highway.   Great place to stay definitely recommend it."
"They kicked us out of the pool 10 mins before it closed, but everything else was great.",ChZDSUhNMG9nS0VJQ0FnSUNlc1pDWlNBEAE,"https://www.google.com/maps/place/Eden+Resort+%26+Suites/@37.5346621,-86.6444706,6z/data=!4m9!3m8!1s0x89c62345d15c3499:0x2052ca1f95385113!5m2!4m1!1i2!8m2!3d40.0688171!4d-76.2992095!16s%2Fg%2F1tfb2yrq?hl=en",ChIJmTRc0UUjxokRE1E4lR_KUiA,Hotel,5.0,Eden Resort & Suites,https://lh5.googleusercontent.com/p/AF1QipMaE5OErqQdD66_rxue5sUG2gESjbqHIhsDWrA=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,"They kicked us out of the pool 10 mins before it closed, but everything else was great."
"The only reason I don't give this place a lower rating is because the employees were so very sweet.

The A/C didn't work in our room.  Then the bed were hard as a rock. I requested chocolate covered strawberries and they were sour. The font desk gave us 2 box fans to try, then a new room and a refund for the strawberries. But it just shouldn't have been that difficult. 😕",ChZDSUhNMG9nS0VJQ0FnSURxcDYydldREAE,"https://www.google.com/maps/place/Eden+Resort+%26+Suites/@37.5346621,-86.6444706,6z/data=!4m9!3m8!1s0x89c62345d15c3499:0x2052ca1f95385113!5m2!4m1!1i2!8m2!3d40.0688171!4d-76.2992095!16s%2Fg%2F1tfb2yrq?hl=en",ChIJmTRc0UUjxokRE1E4lR_KUiA,Hotel,2.0,Eden Resort & Suites,https://lh5.googleusercontent.com/p/AF1QipO7m_r1PWJUsXMuPWYT2oMLxzMCh5eEVcP3vXTj=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,"The only reason I don't give this place a lower rating is because the employees were so very sweet.

The A/C didn't work in our room.  Then the bed were hard as a rock. I requested chocolate covered strawberries and they were sour. The font desk gave us 2 box fans to try, then a new room and a refund for the strawberries. But it just shouldn't have been that difficult. 😕"
Awesome place!! Rooms large and comfortable. Beds were nice.  Indoor pool area was great!! Restaurants were nice as well.,ChZDSUhNMG9nS0VJQ0FnSURJZzdxcFZREAE,"https://www.google.com/maps/place/Eden+Resort+%26+Suites/@37.5346621,-86.6444706,6z/data=!4m9!3m8!1s0x89c62345d15c3499:0x2052ca1f95385113!5m2!4m1!1i2!8m2!3d40.0688171!4d-76.2992095!16s%2Fg%2F1tfb2yrq?hl=en",ChIJmTRc0UUjxokRE1E4lR_KUiA,Hotel,5.0,Eden Resort & Suites,https://lh5.googleusercontent.com/p/AF1QipPz0vq-V6MTCwaGRi9kmFyA1e15mQeLWvpWMDkq=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,Awesome place!! Rooms large and comfortable. Beds were nice.  Indoor pool area was great!! Restaurants were nice as well.
"I love this place! My kids love this place!  It's so family friendly. As a single mom who takes her kids on vacation every year, this place was the easiest location yet for me to actually relax on our vacation.  I can't wait to go back next year ❤️",ChZDSUhNMG9nS0VJQ0FnSURPdWFpUEVnEAE,"https://www.google.com/maps/place/Eden+Resort+%26+Suites/@37.5346621,-86.6444706,6z/data=!4m9!3m8!1s0x89c62345d15c3499:0x2052ca1f95385113!5m2!4m1!1i2!8m2!3d40.0688171!4d-76.2992095!16s%2Fg%2F1tfb2yrq?hl=en",ChIJmTRc0UUjxokRE1E4lR_KUiA,Hotel,5.0,Eden Resort & Suites,https://lh5.googleusercontent.com/p/AF1QipNUxjTZiHNSZuZF1WFrdIKS8SLT2LLXyb_gYlEW=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,"I love this place! My kids love this place!  It's so family friendly. As a single mom who takes her kids on vacation every year, this place was the easiest location yet for me to actually relax on our vacation.  I can't wait to go back next year ❤️"
"We stayed for an overnight stay this past weekend and had a wonderful time! We were in a poolside room which had a door right into the indoor pool. This was so nice to be able to walk right out, swim, and head right back into our room. The room was clean and comfortable and had plenty of space. The outdoor pool is a good size and has plenty of seating available. We used the mobile app for check-in, check-out, and the key to our room which worked great and it was so nice to not have to go to the front desk for anything.

We explored the hotel and the event rooms were so beautiful. The location isn't directly near much, but it is pretty close to downtown Lancaster which had some great restaurants and shopping.

The main issue I think worth noting is that the wifi in the hotel, at least in our room, was basically unusable. We had to use mobile data to use the internet and the app for our room key. If you need internet to do any work while you're there I would say it isn't going to happen. Overall our stay was great and we'll definitely consider going back!",ChZDSUhNMG9nS0VJQ0FnSUN1eXA2ZkdnEAE,"https://www.google.com/maps/place/Eden+Resort+%26+Suites/@37.5346621,-86.6444706,6z/data=!4m9!3m8!1s0x89c62345d15c3499:0x2052ca1f95385113!5m2!4m1!1i2!8m2!3d40.0688171!4d-76.2992095!16s%2Fg%2F1tfb2yrq?hl=en",ChIJmTRc0UUjxokRE1E4lR_KUiA,Hotel,5.0,Eden Resort & Suites,https://lh5.googleusercontent.com/p/AF1QipOhRbIEo1kR-nbpugP1Zr4dRbvneadUlkC2S1Wp=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,"We stayed for an overnight stay this past weekend and had a wonderful time! We were in a poolside room which had a door right into the indoor pool. This was so nice to be able to walk right out, swim, and head right back into our room. The room was clean and comfortable and had plenty of space. The outdoor pool is a good size and has plenty of seating available. We used the mobile app for check-in, check-out, and the key to our room which worked great and it was so nice to not have to go to the front desk for anything.

We explored the hotel and the event rooms were so beautiful. The location isn't directly near much, but it is pretty close to downtown Lancaster which had some great restaurants and shopping.

The main issue I think worth noting is that the wifi in the hotel, at least in our room, was basically unusable. We had to use mobile data to use the internet and the app for our room key. If you need internet to do any work while you're there I would say it isn't going to happen. Overall our stay was great and we'll definitely consider going back!"
"Emcee'd an event there and it was top notch! From sound to food to the staff, outstanding experience!!",ChZDSUhNMG9nS0VJQ0FnSUMtM3ZMWlRREAE,"https://www.google.com/maps/place/Eden+Resort+%26+Suites/@37.5346621,-86.6444706,6z/data=!4m9!3m8!1s0x89c62345d15c3499:0x2052ca1f95385113!5m2!4m1!1i2!8m2!3d40.0688171!4d-76.2992095!16s%2Fg%2F1tfb2yrq?hl=en",ChIJmTRc0UUjxokRE1E4lR_KUiA,Hotel,5.0,Eden Resort & Suites,https://lh5.googleusercontent.com/p/AF1QipMqfywi0Hf89oG5rMZniH_yjQ20f1VOoCWsYb6j=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,"Emcee'd an event there and it was top notch! From sound to food to the staff, outstanding experience!!"
"Staff goes above and beyond.
Indoor pool is amazing.
Very kid friendly.
On site restaurant staff is friendly and accommodating.",ChdDSUhNMG9nS0VJQ0FnSUMyc3NtZHhRRRAB,"https://www.google.com/maps/place/Eden+Resort+%26+Suites/@37.5346621,-86.6444706,6z/data=!4m9!3m8!1s0x89c62345d15c3499:0x2052ca1f95385113!5m2!4m1!1i2!8m2!3d40.0688171!4d-76.2992095!16s%2Fg%2F1tfb2yrq?hl=en",ChIJmTRc0UUjxokRE1E4lR_KUiA,Hotel,5.0,Eden Resort & Suites,https://lh5.googleusercontent.com/p/AF1QipMaaHArawawyxCYcxH7fSllv6PUeJ1L8_Y0zOHJ=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,"Staff goes above and beyond.
Indoor pool is amazing.
Very kid friendly.
On site restaurant staff is friendly and accommodating."
"Hosted our daughter’s wedding here and could not be happier! Our coordinator, Katie B, was amazing from start to finish. The Courtyard Ballroom provided a romantic atmosphere and every vendor recommended by Eden did a superb job! Food, bar service and banquet staff were top notch! Highly recommend",ChdDSUhNMG9nS0VJQ0FnSUQtenFDVmd3RRAB,"https://www.google.com/maps/place/Eden+Resort+%26+Suites/@37.5346621,-86.6444706,6z/data=!4m9!3m8!1s0x89c62345d15c3499:0x2052ca1f95385113!5m2!4m1!1i2!8m2!3d40.0688171!4d-76.2992095!16s%2Fg%2F1tfb2yrq?hl=en",ChIJmTRc0UUjxokRE1E4lR_KUiA,Hotel,5.0,Eden Resort & Suites,https://lh5.googleusercontent.com/p/AF1QipM8idMsmLXqltvO1GhvOYkZqXJbhK1yalRKjuEv=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,"Hosted our daughter’s wedding here and could not be happier! Our coordinator, Katie B, was amazing from start to finish. The Courtyard Ballroom provided a romantic atmosphere and every vendor recommended by Eden did a superb job! Food, bar service and banquet staff were top notch! Highly recommend"
"Very kid friendly place, fun pool area for both little and big kids, ping-pong, pool table, large playset, basketball court, putting green, indoor and outdoor pool. The “fitness center“ is extremely small considering this is a resort which was disappointing.",ChZDSUhNMG9nS0VJQ0FnSUN1bUpmd1d3EAE,"https://www.google.com/maps/place/Eden+Resort+%26+Suites/@37.5346621,-86.6444706,6z/data=!4m9!3m8!1s0x89c62345d15c3499:0x2052ca1f95385113!5m2!4m1!1i2!8m2!3d40.0688171!4d-76.2992095!16s%2Fg%2F1tfb2yrq?hl=en",ChIJmTRc0UUjxokRE1E4lR_KUiA,Hotel,4.0,Eden Resort & Suites,https://lh5.googleusercontent.com/p/AF1QipPQ-aHa_jMYGnmj5WnbvtYiTpjP6x97f2RIwEtp=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,"Very kid friendly place, fun pool area for both little and big kids, ping-pong, pool table, large playset, basketball court, putting green, indoor and outdoor pool. The “fitness center“ is extremely small considering this is a resort which was disappointing."
Absolutely loved our experience! Our daughter had requested a night at a hotel with a swimming pool for her birthday. We had made mention of this to staff when booking and asked for a ballon in the room as something special. Staff went above and beyond by including some snacks for her as well as a card in addition to the ballon. Needless to say our 4 yr old freaked out when she saw it. Thank you so much to the staff that made our night special for our girl! We got a poolside room and so we were able to make the most of our time swimming. Our room was spacious and clean. We look forward to staying here again.,ChZDSUhNMG9nS0VJQ0FnSUNtdS12U2FREAE,"https://www.google.com/maps/place/Eden+Resort+%26+Suites/@37.5346621,-86.6444706,6z/data=!4m9!3m8!1s0x89c62345d15c3499:0x2052ca1f95385113!5m2!4m1!1i2!8m2!3d40.0688171!4d-76.2992095!16s%2Fg%2F1tfb2yrq?hl=en",ChIJmTRc0UUjxokRE1E4lR_KUiA,Hotel,5.0,Eden Resort & Suites,https://lh5.googleusercontent.com/p/AF1QipOWNnveJvUZE1qaVt0QAPC6il5FTZup48xY6Pz-=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,Absolutely loved our experience! Our daughter had requested a night at a hotel with a swimming pool for her birthday. We had made mention of this to staff when booking and asked for a ballon in the room as something special. Staff went above and beyond by including some snacks for her as well as a card in addition to the ballon. Needless to say our 4 yr old freaked out when she saw it. Thank you so much to the staff that made our night special for our girl! We got a poolside room and so we were able to make the most of our time swimming. Our room was spacious and clean. We look forward to staying here again.
Always enjoy efficient and professional staff. The property is well maintained and the rooms are great. Indoor pool is wonderful,ChdDSUhNMG9nS0VJQ0FnSURZemFhdnZRRRAB,"https://www.google.com/maps/place/Eden+Resort+%26+Suites/@37.5346621,-86.6444706,6z/data=!4m9!3m8!1s0x89c62345d15c3499:0x2052ca1f95385113!5m2!4m1!1i2!8m2!3d40.0688171!4d-76.2992095!16s%2Fg%2F1tfb2yrq?hl=en",ChIJmTRc0UUjxokRE1E4lR_KUiA,Hotel,5.0,Eden Resort & Suites,https://lh5.googleusercontent.com/p/AF1QipMD61iUP99cIPspef13V-HRtQ4a1V7tP6KSLHkU=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,Always enjoy efficient and professional staff. The property is well maintained and the rooms are great. Indoor pool is wonderful
"This was a little hidden gem! We stayed in the Town House Lux Suite. Lots of room for 2 adults & 3 kids! Full kitchen plus dish washer. Added bonus, a washer/dryer! This was exceptionally amazing so I didn’t pack damp swim suits after the kids’ morning swim. The bar had this cool “black magic” margarita. Very tasty!",ChdDSUhNMG9nS0VJQ0FnSUNoeE55ZGhBRRAB,"https://www.google.com/maps/place/Eden+Resort+%26+Suites/@37.5346621,-86.6444706,6z/data=!4m9!3m8!1s0x89c62345d15c3499:0x2052ca1f95385113!5m2!4m1!1i2!8m2!3d40.0688171!4d-76.2992095!16s%2Fg%2F1tfb2yrq?hl=en",ChIJmTRc0UUjxokRE1E4lR_KUiA,Hotel,5.0,Eden Resort & Suites,https://lh5.googleusercontent.com/p/AF1QipNN0vTRseWFC0EKVUUWx5xLs8NvWpi90lLf2b6Q=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,"This was a little hidden gem! We stayed in the Town House Lux Suite. Lots of room for 2 adults & 3 kids! Full kitchen plus dish washer. Added bonus, a washer/dryer! This was exceptionally amazing so I didn’t pack damp swim suits after the kids’ morning swim. The bar had this cool “black magic” margarita. Very tasty!"
Exceptional!!  Great place for the whole family.. clean and friendly staff. Will definitely reccomend it when visiting Lancaster area,ChdDSUhNMG9nS0VJQ0FnSURVcmR5cHp3RRAB,"https://www.google.com/maps/place/Eden+Resort+%26+Suites/@37.5346621,-86.6444706,6z/data=!4m9!3m8!1s0x89c62345d15c3499:0x2052ca1f95385113!5m2!4m1!1i2!8m2!3d40.0688171!4d-76.2992095!16s%2Fg%2F1tfb2yrq?hl=en",ChIJmTRc0UUjxokRE1E4lR_KUiA,Hotel,5.0,Eden Resort & Suites,https://lh5.googleusercontent.com/p/AF1QipPVkqkQEUDsE3wyvaP3Loy0H25p9LZ2l2bq3Zyc=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,Exceptional!!  Great place for the whole family.. clean and friendly staff. Will definitely reccomend it when visiting Lancaster area
"Excellent hotel option in Lancaster. Indeed a resort. Two pools indoor and outdoor, restaurant, bars and many sports oriented areas.

Rooms are comfortable and big. Good size tv and bathroom has shower tub.

Right next to a gas station for convenience store that is open 24hrs and which I found very handy.

Plenty parking and overall very well kept with a great location in Eden.

Staff is cordial helpful and professional.  👍🙌✔",ChdDSUhNMG9nS0VJQ0FnSURxc09EMDJnRRAB,"https://www.google.com/maps/place/Eden+Resort+%26+Suites/@37.5346621,-86.6444706,6z/data=!4m9!3m8!1s0x89c62345d15c3499:0x2052ca1f95385113!5m2!4m1!1i2!8m2!3d40.0688171!4d-76.2992095!16s%2Fg%2F1tfb2yrq?hl=en",ChIJmTRc0UUjxokRE1E4lR_KUiA,Hotel,4.0,Eden Resort & Suites,https://lh5.googleusercontent.com/p/AF1QipOmDjip3oQW6m5LxpDAeglZL_SL75MCOqQtXFxA=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,"Excellent hotel option in Lancaster. Indeed a resort. Two pools indoor and outdoor, restaurant, bars and many sports oriented areas.

Rooms are comfortable and big. Good size tv and bathroom has shower tub.

Right next to a gas station for convenience store that is open 24hrs and which I found very handy.

Plenty parking and overall very well kept with a great location in Eden.

Staff is cordial helpful and professional.  👍🙌✔"
"Overall, we had a good stay. Came here with my sisters, mother, and nieces for a girls night out. The room was clean and comfortable but a bit dated. Staff were friendly and helpful during our stay.

The pool was heated, but it was still cold in my opinion. They ran out of towels when I had arrived to the pool so I had to wait until I was ready to leave and they had just restocked the towels. The playground was small, but nice. The basketball court was also nice. The table tennis could have been maintained better, the net was broken so was the 1 paddle that was at the table. While I was there the restaurant was closed for renovations. So were unable to get room service despite the front desk telling me the other restaurant was opened, but I was unable to get connected to that restaurant.

Other than the few minor hiccups, we enjoyed our stay, I do feel the resort was overpriced based on what was offered.",ChdDSUhNMG9nS0VJQ0FnSUM2dWItTDRRRRAB,"https://www.google.com/maps/place/Eden+Resort+%26+Suites/@37.5346621,-86.6444706,6z/data=!4m9!3m8!1s0x89c62345d15c3499:0x2052ca1f95385113!5m2!4m1!1i2!8m2!3d40.0688171!4d-76.2992095!16s%2Fg%2F1tfb2yrq?hl=en",ChIJmTRc0UUjxokRE1E4lR_KUiA,Hotel,4.0,Eden Resort & Suites,https://lh5.googleusercontent.com/p/AF1QipOanhobr7AONirfe_ofGni9HgKLP1ovOxDiUCc3=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,"Overall, we had a good stay. Came here with my sisters, mother, and nieces for a girls night out. The room was clean and comfortable but a bit dated. Staff were friendly and helpful during our stay.

The pool was heated, but it was still cold in my opinion. They ran out of towels when I had arrived to the pool so I had to wait until I was ready to leave and they had just restocked the towels. The playground was small, but nice. The basketball court was also nice. The table tennis could have been maintained better, the net was broken so was the 1 paddle that was at the table. While I was there the restaurant was closed for renovations. So were unable to get room service despite the front desk telling me the other restaurant was opened, but I was unable to get connected to that restaurant.

Other than the few minor hiccups, we enjoyed our stay, I do feel the resort was overpriced based on what was offered."
"Very nice place to stay. We stayed on s suite which was very nice. The entire place was clean and nicely decorated.  There are a couple of places to eat on site as well as on the area.  Close to Hershey , about 20 minutes away.  They also have parties and from what we could see they spend allot of time to make sure the party is great. All of the staff we encountered were friendly and very helpful.",ChdDSUhNMG9nS0VJQ0FnSUNCdHFqUDNBRRAB,"https://www.google.com/maps/place/Eden+Resort+%26+Suites/@37.5346621,-86.6444706,6z/data=!4m9!3m8!1s0x89c62345d15c3499:0x2052ca1f95385113!5m2!4m1!1i2!8m2!3d40.0688171!4d-76.2992095!16s%2Fg%2F1tfb2yrq?hl=en",ChIJmTRc0UUjxokRE1E4lR_KUiA,Hotel,5.0,Eden Resort & Suites,https://lh5.googleusercontent.com/p/AF1QipM8jDUkQLnNQ4eCsgOZZl0F1Wa8UUU1wJhXO1YI=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,"Very nice place to stay. We stayed on s suite which was very nice. The entire place was clean and nicely decorated.  There are a couple of places to eat on site as well as on the area.  Close to Hershey , about 20 minutes away.  They also have parties and from what we could see they spend allot of time to make sure the party is great. All of the staff we encountered were friendly and very helpful."
"Been coming here for years, beautiful hotel, great salt water indoor pool & spa. Heated outdoor pool open until end of October. Also outside has small playground, basketball, pool table, ping pong table, shuffle board & bocce. Reasons for 3 stars, 1. had absolutely no WiFi the entire 4 days their in our room. It was located poolside by the indoor pool. WiFi worked outside of room & in lobby though. Spoke to front desk twice, & they said they didn’t need to come to the b/c router was outside of room. Was texting with someone & they gave me the password to another WiFi, but that didn’t work in the room. 2. Weddings all weekend so very hard to get a parking spot at night. Rooms lack USB ports to charge devices. No more free coffee in lobby. Gave a card now for towels, 1 towel per card, if you don’t turn card back in $25 charge, see pic. Hotel is $200 -$300 or more a night depending on when you go. 10-15 minute drive to Route 30, where all the stores & activities are.",ChZDSUhNMG9nS0VJQ0FnSURlNTRTZkxREAE,"https://www.google.com/maps/place/Eden+Resort+%26+Suites/@37.5346621,-86.6444706,6z/data=!4m9!3m8!1s0x89c62345d15c3499:0x2052ca1f95385113!5m2!4m1!1i2!8m2!3d40.0688171!4d-76.2992095!16s%2Fg%2F1tfb2yrq?hl=en",ChIJmTRc0UUjxokRE1E4lR_KUiA,Hotel,3.0,Eden Resort & Suites,https://lh5.googleusercontent.com/p/AF1QipPgMlkb1Iszl080frSsdBdmyOiODGTm8gmf-j-R=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,"Been coming here for years, beautiful hotel, great salt water indoor pool & spa. Heated outdoor pool open until end of October. Also outside has small playground, basketball, pool table, ping pong table, shuffle board & bocce. Reasons for 3 stars, 1. had absolutely no WiFi the entire 4 days their in our room. It was located poolside by the indoor pool. WiFi worked outside of room & in lobby though. Spoke to front desk twice, & they said they didn’t need to come to the b/c router was outside of room. Was texting with someone & they gave me the password to another WiFi, but that didn’t work in the room. 2. Weddings all weekend so very hard to get a parking spot at night. Rooms lack USB ports to charge devices. No more free coffee in lobby. Gave a card now for towels, 1 towel per card, if you don’t turn card back in $25 charge, see pic. Hotel is $200 -$300 or more a night depending on when you go. 10-15 minute drive to Route 30, where all the stores & activities are."
