prompt,completion,reviewId,url,placeId,stars
"Write a 5.0 stars Google Maps review about a Resort hotel, with the following keywords: lakefront, resort, waterpark.","Very fun resort for the whole family! Kids love the waterpark, and adults can enjoy the outside pool. We shot hoops for hours. Highly recommended the lakefront suites. The views are amazing from the balcony.",ChdDSUhNMG9nS0VJQ0FnSUNRX0l6bXpRRRAB,"https://www.google.de/maps/place/Bridges+Bay+Resort/@44.9761288,-97.7578315,7z/data=!4m9!3m8!1s0x878cb58ab7c398b1:0x4491ecda9765844c!5m2!4m1!1i2!8m2!3d43.3722187!4d-95.114175!16s%2Fg%2F1tf7smth?hl=en",ChIJsZjDt4q1jIcRTIRll9rskUQ,5.0
"Write a 5.0 stars Google Maps review about a Resort hotel, with the following keywords: bay, pontoon, vacation.","great place to take a family vacation. We got a pontoon for a day, $500 and well worth it. We also went to Arnold's park for a great evening of fun.  We ate at a local restaurant on the Bay too! tummy food, friendly staff and the prices were fair",ChdDSUhNMG9nS0VJQ0FnSUQweGVUM21nRRAB,"https://www.google.de/maps/place/Bridges+Bay+Resort/@44.9761288,-97.7578315,7z/data=!4m9!3m8!1s0x878cb58ab7c398b1:0x4491ecda9765844c!5m2!4m1!1i2!8m2!3d43.3722187!4d-95.114175!16s%2Fg%2F1tf7smth?hl=en",ChIJsZjDt4q1jIcRTIRll9rskUQ,5.0
"Write a 5.0 stars Google Maps review about a Resort hotel, with the following keywords: place, family, stay.",Great place to stay with family and kids!,ChdDSUhNMG9nS0VJQ0FnSURldi1pTy1BRRAB,"https://www.google.de/maps/place/Bridges+Bay+Resort/@44.9761288,-97.7578315,7z/data=!4m9!3m8!1s0x878cb58ab7c398b1:0x4491ecda9765844c!5m2!4m1!1i2!8m2!3d43.3722187!4d-95.114175!16s%2Fg%2F1tf7smth?hl=en",ChIJsZjDt4q1jIcRTIRll9rskUQ,5.0
"Write a 5.0 stars Google Maps review about a Resort hotel, with the following keywords: resort, okiboji, zipline.","Absolutely the best resort on Okiboji.   The rooms are incredible, free water park, east to rent jet skis from the near by place.     The zipline looks dumb but is actually a great deal of fun.",ChdDSUhNMG9nS0VJQ0FnSUNBd2NYUy13RRAB,"https://www.google.de/maps/place/Bridges+Bay+Resort/@44.9761288,-97.7578315,7z/data=!4m9!3m8!1s0x878cb58ab7c398b1:0x4491ecda9765844c!5m2!4m1!1i2!8m2!3d43.3722187!4d-95.114175!16s%2Fg%2F1tf7smth?hl=en",ChIJsZjDt4q1jIcRTIRll9rskUQ,5.0
"Write a 5.0 stars Google Maps review about a Resort hotel, with the following keywords: visit, tub, family.","My family loved the hot tub, all of the slides (little kid and adult), and just relaxing on the lazy River. Will definitely go back if we visit again.",ChdDSUhNMG9nS0VJQ0FnSUN3cHVmeXpRRRAB,"https://www.google.de/maps/place/Bridges+Bay+Resort/@44.9761288,-97.7578315,7z/data=!4m9!3m8!1s0x878cb58ab7c398b1:0x4491ecda9765844c!5m2!4m1!1i2!8m2!3d43.3722187!4d-95.114175!16s%2Fg%2F1tf7smth?hl=en",ChIJsZjDt4q1jIcRTIRll9rskUQ,5.0
"Write a 4.0 stars Google Maps review about a Resort hotel, with the following keywords: property, park, pool.","Great times, shallow pool and water park for the kids. Oddly everything closes early. But the property is close to everything and provides some really nice views.",ChZDSUhNMG9nS0VJQ0FnSUNBLTdmakdBEAE,"https://www.google.de/maps/place/Bridges+Bay+Resort/@44.9761288,-97.7578315,7z/data=!4m9!3m8!1s0x878cb58ab7c398b1:0x4491ecda9765844c!5m2!4m1!1i2!8m2!3d43.3722187!4d-95.114175!16s%2Fg%2F1tf7smth?hl=en",ChIJsZjDt4q1jIcRTIRll9rskUQ,4.0
"Write a 4.0 stars Google Maps review about a Resort hotel, with the following keywords: accommodations, rooms, park.",Nice rooms with good accommodations; Easy parking and plenty of entertainment at the attached water park.,ChZDSUhNMG9nS0VJQ0FnSUNJdnUzNmJnEAE,"https://www.google.de/maps/place/Bridges+Bay+Resort/@44.9761288,-97.7578315,7z/data=!4m9!3m8!1s0x878cb58ab7c398b1:0x4491ecda9765844c!5m2!4m1!1i2!8m2!3d43.3722187!4d-95.114175!16s%2Fg%2F1tf7smth?hl=en",ChIJsZjDt4q1jIcRTIRll9rskUQ,4.0
"Write a 5.0 stars Google Maps review about a Resort hotel, with the following keywords: dinner, pizza, lake.",Loved sitting on the lake while eating dinner. The flatbread pizza was delicious.,ChdDSUhNMG9nS0VJQ0FnSURZazU2UnlnRRAB,"https://www.google.de/maps/place/Bridges+Bay+Resort/@44.9761288,-97.7578315,7z/data=!4m9!3m8!1s0x878cb58ab7c398b1:0x4491ecda9765844c!5m2!4m1!1i2!8m2!3d43.3722187!4d-95.114175!16s%2Fg%2F1tf7smth?hl=en",ChIJsZjDt4q1jIcRTIRll9rskUQ,5.0
"Write a 5.0 stars Google Maps review about a Resort hotel, with the following keywords: place, family, suite.",Very nice place....loved the family suite....We will be back!,ChdDSUhNMG9nS0VJQ0FnSUNvOGRfNV93RRAB,"https://www.google.de/maps/place/Bridges+Bay+Resort/@44.9761288,-97.7578315,7z/data=!4m9!3m8!1s0x878cb58ab7c398b1:0x4491ecda9765844c!5m2!4m1!1i2!8m2!3d43.3722187!4d-95.114175!16s%2Fg%2F1tf7smth?hl=en",ChIJsZjDt4q1jIcRTIRll9rskUQ,5.0
"Write a 4.0 stars Google Maps review about a Hotel, with the following keywords: staff, pool, lobby.","Staff was friendly, it was clean - but they are doing decorations in the lobby area. That was fine. The pool was advertised as heated. It was not and it felt cold in there too - like the a/c was on. Just watching my kids I was cold! Hot tub not working. Bummer.",ChZDSUhNMG9nS0VJQ0FnSURoOXJ5TkZ3EAE,"https://www.google.de/maps/place/Wyndham+Garden+Cross+Lanes+Charleston/@39.6908161,-84.8675072,7z/data=!4m9!3m8!1s0x8848cb98ce27f835:0xce89c841685108a9!5m2!4m1!1i2!8m2!3d38.4136745!4d-81.7981163!16s%2Fg%2F1tkkvknv?hl=en",ChIJNfgnzpjLSIgRqQhRaEHIic4,4.0
"Write a 2.0 stars Google Maps review about a Hotel, with the following keywords: hotel, cleanliness, clean.","We arrived late at night, so we didn't inspect the room very well before crawling in bed and falling asleep. When we woke up, I could see oily fingerprints on the headboard, something sneezed or splashed onto the TV, someone's grocery store card they accidentally left behind, and some rather dirty looking blood stains on one of the pillow cases.

The tiles and grout near the tub were a bit in disrepair, but overall things appeared tolerably clean and satisfactory unless you looked closely. I feel like the cleaning job is one of the biggest customer services a hotel can offer, because you don't want to feel like you're constantly touching other people's left behind germs, lube residue, etc. It was a major detraction.

The breakfast was okay but the lady behind the counter (responsible for cooking the eggs and everything) seemed spread very thin in her duties.

I would have preferred paying a little more at this hotel for it to be a place with a better cleaning service. If it wasn't for the room  cleanliness the experience would have been more like 3½ stars for me.",ChZDSUhNMG9nS0VJQ0FnSUM0aWJPR0RREAE,"https://www.google.de/maps/place/Wyndham+Garden+Cross+Lanes+Charleston/@39.6908161,-84.8675072,7z/data=!4m9!3m8!1s0x8848cb98ce27f835:0xce89c841685108a9!5m2!4m1!1i2!8m2!3d38.4136745!4d-81.7981163!16s%2Fg%2F1tkkvknv?hl=en",ChIJNfgnzpjLSIgRqQhRaEHIic4,2.0
"Write a 4.0 stars Google Maps review about a Hotel, with the following keywords: hotel, amenities, casino.","This is a clean nicely staffed hotel. Comfortable beds, free WI Fi, a swimming pool and fitness are in the building. I think the main reason to stay, unless you were traveling through, is that it is across the road from the local casino, and the rates and amenities here aren't very different, but the price of a room is less than half.",ChdDSUhNMG9nS0VJQ0FnSUNBclBmTnp3RRAB,"https://www.google.de/maps/place/Wyndham+Garden+Cross+Lanes+Charleston/@39.6908161,-84.8675072,7z/data=!4m9!3m8!1s0x8848cb98ce27f835:0xce89c841685108a9!5m2!4m1!1i2!8m2!3d38.4136745!4d-81.7981163!16s%2Fg%2F1tkkvknv?hl=en",ChIJNfgnzpjLSIgRqQhRaEHIic4,4.0
"Write a 5.0 stars Google Maps review about a Hotel, with the following keywords: hotel, cleanest, shower.","Probably the cleanest hotel I've been to in ages.
The shower head, in particular & bathroom very well maintained.
The attention to detail, really surprised me.

Thank you!  it's what customers like myself keep coming back for.",ChZDSUhNMG9nS0VJQ0FnSUNnNzZHdEJBEAE,"https://www.google.de/maps/place/Wyndham+Garden+Cross+Lanes+Charleston/@39.6908161,-84.8675072,7z/data=!4m9!3m8!1s0x8848cb98ce27f835:0xce89c841685108a9!5m2!4m1!1i2!8m2!3d38.4136745!4d-81.7981163!16s%2Fg%2F1tkkvknv?hl=en",ChIJNfgnzpjLSIgRqQhRaEHIic4,5.0
"Write a 3.0 stars Google Maps review about a Hotel, with the following keywords: hotel, rooms, room.","Staff was wonderful during check-in, but that was it. Odd smell through the hotel even with mask on and had to sign so many documents just to stay it was uncomfortable.  Once to the room was spacious but a felt dirty.  Bathroom was tiny compared to other king rooms I have stayed in for the same price for a night.  No hot breakfast and was not offered any substitute during checkout.  Bed was a bit stiff but head board kept hitting the wall every time I would move, and no extra person I was alone traveling for business 🙃 🙂 😒 😅 😪 😑 🙃",ChdDSUhNMG9nS0VJQ0FnSUNpX05yN29BRRAB,"https://www.google.de/maps/place/Wyndham+Garden+Cross+Lanes+Charleston/@39.6908161,-84.8675072,7z/data=!4m9!3m8!1s0x8848cb98ce27f835:0xce89c841685108a9!5m2!4m1!1i2!8m2!3d38.4136745!4d-81.7981163!16s%2Fg%2F1tkkvknv?hl=en",ChIJNfgnzpjLSIgRqQhRaEHIic4,3.0
"Write a 5.0 stars Google Maps review about a Hotel, with the following keywords: cleaned, cleaning, room.",Had a cleaning issue when we first arrived but the management came and cleaned it asap! They discounted our room rate and we were happy! Recommended A+,ChZDSUhNMG9nS0VJQ0FnSUNNbnFyclpREAE,"https://www.google.de/maps/place/Wyndham+Garden+Cross+Lanes+Charleston/@39.6908161,-84.8675072,7z/data=!4m9!3m8!1s0x8848cb98ce27f835:0xce89c841685108a9!5m2!4m1!1i2!8m2!3d38.4136745!4d-81.7981163!16s%2Fg%2F1tkkvknv?hl=en",ChIJNfgnzpjLSIgRqQhRaEHIic4,5.0
"Write a 5.0 stars Google Maps review about a Hotel, with the following keywords: sauna, pool, tub.","Nice place with a unique and fun pool area with a hot tub, sauna, and workout room. Good complimentary breakfast, clean rooms and friendly staff.",ChZDSUhNMG9nS0VJQ0FnSURBajlUNkNREAE,"https://www.google.de/maps/place/Wyndham+Garden+Cross+Lanes+Charleston/@39.6908161,-84.8675072,7z/data=!4m9!3m8!1s0x8848cb98ce27f835:0xce89c841685108a9!5m2!4m1!1i2!8m2!3d38.4136745!4d-81.7981163!16s%2Fg%2F1tkkvknv?hl=en",ChIJNfgnzpjLSIgRqQhRaEHIic4,5.0
"Write a 5.0 stars Google Maps review about a Hotel, with the following keywords: pool, rooms, friendly.",Pool was amazing people where friendly rooms where nice.,ChdDSUhNMG9nS0VJQ0FnSURLNEoyMTVnRRAB,"https://www.google.de/maps/place/Wyndham+Garden+Cross+Lanes+Charleston/@39.6908161,-84.8675072,7z/data=!4m9!3m8!1s0x8848cb98ce27f835:0xce89c841685108a9!5m2!4m1!1i2!8m2!3d38.4136745!4d-81.7981163!16s%2Fg%2F1tkkvknv?hl=en",ChIJNfgnzpjLSIgRqQhRaEHIic4,5.0
"Write a 1.0 stars Google Maps review about a Hotel, with the following keywords: dirty, charged.",First off we were over charged and it was dirty!!,ChZDSUhNMG9nS0VJQ0FnSUNxaHVERFZREAE,"https://www.google.de/maps/place/Wyndham+Garden+Cross+Lanes+Charleston/@39.6908161,-84.8675072,7z/data=!4m9!3m8!1s0x8848cb98ce27f835:0xce89c841685108a9!5m2!4m1!1i2!8m2!3d38.4136745!4d-81.7981163!16s%2Fg%2F1tkkvknv?hl=en",ChIJNfgnzpjLSIgRqQhRaEHIic4,1.0
"Write a 3.0 stars Google Maps review about a Hotel, with the following keywords: location, bugs, watch.",Great location. Watch out for bugs.,ChdDSUhNMG9nS0VJQ0FnSUQ4aWFmMXNRRRAB,"https://www.google.de/maps/place/Wyndham+Garden+Cross+Lanes+Charleston/@39.6908161,-84.8675072,7z/data=!4m9!3m8!1s0x8848cb98ce27f835:0xce89c841685108a9!5m2!4m1!1i2!8m2!3d38.4136745!4d-81.7981163!16s%2Fg%2F1tkkvknv?hl=en",ChIJNfgnzpjLSIgRqQhRaEHIic4,3.0
"Write a 4.0 stars Google Maps review about a Hotel, with the following keywords: comfortable, secure, pretty.",Comfortable. Pretty secure.,ChZDSUhNMG9nS0VJQ0FnSUN5LTduRERREAE,"https://www.google.de/maps/place/Wyndham+Garden+Cross+Lanes+Charleston/@39.6908161,-84.8675072,7z/data=!4m9!3m8!1s0x8848cb98ce27f835:0xce89c841685108a9!5m2!4m1!1i2!8m2!3d38.4136745!4d-81.7981163!16s%2Fg%2F1tkkvknv?hl=en",ChIJNfgnzpjLSIgRqQhRaEHIic4,4.0
"Write a 5.0 stars Google Maps review about a Hotel, with the following keywords: hotel, mejores, los.",Muy buen hotel uno de los mejores,ChdDSUhNMG9nS0VJQ0FnSURVNnVPMnVRRRAB,"https://www.google.de/maps/place/Wyndham+Garden+Cross+Lanes+Charleston/@39.6908161,-84.8675072,7z/data=!4m9!3m8!1s0x8848cb98ce27f835:0xce89c841685108a9!5m2!4m1!1i2!8m2!3d38.4136745!4d-81.7981163!16s%2Fg%2F1tkkvknv?hl=en",ChIJNfgnzpjLSIgRqQhRaEHIic4,5.0
"Write a 5.0 stars Google Maps review about a Hotel, with the following keywords: hilton, visiting, pleasant.",Was a quick 3 day getaway.  Everyone was so pleasant.  Food was delicious.  Only down side was I expected different menus at the 3 onsight restaurants. Room service menu is limited but still really good. I must stay if you are visiting Hilton Head. Beach access was so appreciated.,ChdDSUhNMG9nS0VJQ0FnSUNleG8yR2lRRRAB,"https://www.google.de/maps/place/The+Westin+Hilton+Head+Island+Resort+%26+Spa/@35.0485565,-82.8899682,7z/data=!4m9!3m8!1s0x88fc70894406492d:0x1aa4644ee231c7b4!5m2!4m1!1i2!8m2!3d32.2091068!4d-80.6817236!16s%2Fg%2F1tdp19tj?hl=en",ChIJLUkGRIlw_IgRtMcx4k5kpBo,5.0
"Write a 4.0 stars Google Maps review about a Hotel, with the following keywords: hotel, spa, beach.","We were able to book this fun hotel during an “off week”. We spent 2/5 days without leaving. They truly offer everything.

Not long after we checked in, they sent us 2 free app coupons & a bottle of champagne with a thoughtful note for our anniversary.

Our king room was clean & spacious. The bed was SO fluffy, which I loved. We had a partial ocean view which was nice bc that wasn’t what I booked. Most reviews say rooms are outdated, I guess they kind of are but it’s not terrible. Every day we walked past rooms being cleaned, like furniture flipped over & scrubbing. (I’m sure it’s easier for them to do in down time.) I was seriously impressed. The room had complementary water & coffee, a fridge, iron, hair dryer..etc Our only inconvenience was no microwave for leftovers.

All of the staff was so welcoming and kind! Someone said they were short handed, like everywhere, but we didn’t really notice until our last day when a lot more people started coming in. Even then, it wasn’t a problem for us.

The Spa! I wish we would’ve thought to book services sooner. It’s pricey but worth it!

The pools are nice & grounds well manicured. Pools close at 9 which was disappointing. We wanted to use the hot tub at night but couldn’t seem to get there before then.

The walk to the beach is easy with a nice path. We took advantage of the lifeguards umbrella & chair rentals. I believe it was $40 a day. The beach was a little crowded the 2 days we were able to go. I just thought, I couldn’t imagine how busy it would be in the summer.

Last, find the breakfast buffet! They have everything. It was wild. Lol

Overall, we would stay here again if it was in our budget & low crowds. This place is expensive along with every extra thing to go with it. It was our anniversary so we splurged. We enjoyed every day!!!",ChdDSUhNMG9nS0VJQ0FnSURlaXNpZDVnRRAB,"https://www.google.de/maps/place/The+Westin+Hilton+Head+Island+Resort+%26+Spa/@35.0485565,-82.8899682,7z/data=!4m9!3m8!1s0x88fc70894406492d:0x1aa4644ee231c7b4!5m2!4m1!1i2!8m2!3d32.2091068!4d-80.6817236!16s%2Fg%2F1tdp19tj?hl=en",ChIJLUkGRIlw_IgRtMcx4k5kpBo,4.0
"Write a 5.0 stars Google Maps review about a Hotel, with the following keywords: resort, beach, spa.","This resort has all what you need for an amazing vacation. Nice location, close to the beach, spa, nice pool, restaurants and bars with decent food, professional and kind stuff, gym, nice rooms. I had the change of seeing  dolphins swimming close to the beach at sunrise. Definitely we would come back. I recommend it!",ChZDSUhNMG9nS0VJQ0FnSURoZ3YyV0hBEAE,"https://www.google.de/maps/place/The+Westin+Hilton+Head+Island+Resort+%26+Spa/@35.0485565,-82.8899682,7z/data=!4m9!3m8!1s0x88fc70894406492d:0x1aa4644ee231c7b4!5m2!4m1!1i2!8m2!3d32.2091068!4d-80.6817236!16s%2Fg%2F1tdp19tj?hl=en",ChIJLUkGRIlw_IgRtMcx4k5kpBo,5.0
"Write a 3.0 stars Google Maps review about a Hotel, with the following keywords: marriott, resort, subpar.","I would give my stay a C. For a resort, lots of things that were subpar. Check in took me 20 minutes (on a Sunday in February). I was given an ""upgrade"" - to a room directly outside the gym. Every time someone came in/out, the door slammed. That went on until 10:30p and started at 6:40a. The sheets barely covered the bed. Rhe pillows were not traditional Marriott pillows. And the bath mat was at the point that I would have donated it to the local animal shelter. Also, parking was difficult- i had no idea that there was underground parking. The pros were the cleanliness of the room, the TV in the room, and the location (right on the beach). Would I go back? Possibly; it's not off my list completely.",ChdDSUhNMG9nS0VJQ0FnSUNoZzREUG9RRRAB,"https://www.google.de/maps/place/The+Westin+Hilton+Head+Island+Resort+%26+Spa/@35.0485565,-82.8899682,7z/data=!4m9!3m8!1s0x88fc70894406492d:0x1aa4644ee231c7b4!5m2!4m1!1i2!8m2!3d32.2091068!4d-80.6817236!16s%2Fg%2F1tdp19tj?hl=en",ChIJLUkGRIlw_IgRtMcx4k5kpBo,3.0
"Write a 2.0 stars Google Maps review about a Hotel, with the following keywords: westin, hotels, hilton.","We took a trip to Hilton Head for a long weekend and decided we would stay here at the Westin based on their reputation and reliable reviews. Wow were we wrong. Outside of the friendly helpful staff and exterior grounds, this place is in horrendous condition. No notice that they are in the midst of a long overdue renovation. Our full ocean view room was truly deplorable. Truly filthy from the carpet to the headboard behind our pillows. Save yourself a major disappointment and stay in one of the other well known hotels.",ChdDSUhNMG9nS0VJQ0FnSURCd0xMczZRRRAB,"https://www.google.de/maps/place/The+Westin+Hilton+Head+Island+Resort+%26+Spa/@35.0485565,-82.8899682,7z/data=!4m9!3m8!1s0x88fc70894406492d:0x1aa4644ee231c7b4!5m2!4m1!1i2!8m2!3d32.2091068!4d-80.6817236!16s%2Fg%2F1tdp19tj?hl=en",ChIJLUkGRIlw_IgRtMcx4k5kpBo,2.0
"Write a 5.0 stars Google Maps review about a Hotel, with the following keywords: marriott, amenities, nights.","We had a very nice nights stay, with an easy check in process, and even a free upgrade with our Marriott reward membership. Nice amenities, and super comfortable stay.",ChdDSUhNMG9nS0VJQ0FnSURCNnFiZ2xRRRAB,"https://www.google.de/maps/place/The+Westin+Hilton+Head+Island+Resort+%26+Spa/@35.0485565,-82.8899682,7z/data=!4m9!3m8!1s0x88fc70894406492d:0x1aa4644ee231c7b4!5m2!4m1!1i2!8m2!3d32.2091068!4d-80.6817236!16s%2Fg%2F1tdp19tj?hl=en",ChIJLUkGRIlw_IgRtMcx4k5kpBo,5.0
"Write a 4.0 stars Google Maps review about a Hotel, with the following keywords: resort, hotel, rooms.","The resort is a nice place to stay for a vacation or quick getaway. This place is beautiful. The staff was polite and helpful. For the price the resort is charging people and I would have thought the hallway walls and the walls in the room would be cleaner or in better condition. The beds are comfortable and cozy. The rooms and bathrooms are spacious. I had to reclean the bathroom. There was still hair from someone else in the tub, in the sink, on the bathroom walls and on the toilet. I have not been able to find a hotel or resort with the entire room being clean including the bathroom.",ChZDSUhNMG9nS0VJQ0FnSUNXdkl1NU9REAE,"https://www.google.de/maps/place/The+Westin+Hilton+Head+Island+Resort+%26+Spa/@35.0485565,-82.8899682,7z/data=!4m9!3m8!1s0x88fc70894406492d:0x1aa4644ee231c7b4!5m2!4m1!1i2!8m2!3d32.2091068!4d-80.6817236!16s%2Fg%2F1tdp19tj?hl=en",ChIJLUkGRIlw_IgRtMcx4k5kpBo,4.0
"Write a 4.0 stars Google Maps review about a Hotel, with the following keywords: hotel, rooms, reviews.","This is our first time staying at this location. I hope to give some thorough information as I read many mixed reviews before staying here ....
The hotel itself is slightly outdated. This can be seen on many reviews. Now, even though it is outdated, it is still VERY well kept overall. The rooms were very clean, the food areas were great and the common areas inside the hotel were beautiful. The pool areas did need attention. There were frequently plastic cups floating in one of the pools. A waterfall feature of the pool was not in use anymore and instead had many trash pieces and was starting to grow fungus looking things.
The restaurants were very yummy and service there was great. Drinks were tasty and priced well.
The biggest frustration of the hotel was the communication and activity calendar. They hand you an activity calendar and I spent much time preparing my kids for the great activities. However, most workers didn't know what was going on, some events didn't even occur. Kids crafts were free one day and then the next they were $17 to paint a canvas and make a pinwheel. The movie stated on the calendar was not the movie playing one night. It was just sad to see so many great events planned but yet, no communication and no great follow through.
Overall, I would definitely stay at this hotel many times again. I do hope that somehow they can get better communication between the workers and the events calendar. They set themselves apart having fun activities, now they just need to follow through!",ChZDSUhNMG9nS0VJQ0FnSUN1N0wzeUh3EAE,"https://www.google.de/maps/place/The+Westin+Hilton+Head+Island+Resort+%26+Spa/@35.0485565,-82.8899682,7z/data=!4m9!3m8!1s0x88fc70894406492d:0x1aa4644ee231c7b4!5m2!4m1!1i2!8m2!3d32.2091068!4d-80.6817236!16s%2Fg%2F1tdp19tj?hl=en",ChIJLUkGRIlw_IgRtMcx4k5kpBo,4.0
"Write a 5.0 stars Google Maps review about a Hotel, with the following keywords: marriott, westin, resort.","We came to Hilton Head Island for Memorial Day because we never get away for the holidays. It was such a pleasurable experience. The resort was not very busy for being a holiday weekend. There was lots of activities and there is immediate beach access.

The rooms were a little humid even with the air conditioning at 65 which made for some sticky night sleeps but still very cold for the hot weather we experienced.

The food at View 32 was excellent. We highly recommend the Grilled Cheese BLT Panini! I wish they still had the lobster roll from a few years ago when we visited but I was able to find that at a nearby local restaurant. The servers we had were also amazing!

I also had delightful experiences with Clive from the Front Desk and Madison from Guest Services. They had exceptional customer service skills which is the reason I choose Marriott!

We will definitely be visiting again! Thank you to the Westin staff for your hospitality!",ChRDSUhNMG9nS0VJQ0FnSUNPc05zYRAB,"https://www.google.de/maps/place/The+Westin+Hilton+Head+Island+Resort+%26+Spa/@35.0485565,-82.8899682,7z/data=!4m9!3m8!1s0x88fc70894406492d:0x1aa4644ee231c7b4!5m2!4m1!1i2!8m2!3d32.2091068!4d-80.6817236!16s%2Fg%2F1tdp19tj?hl=en",ChIJLUkGRIlw_IgRtMcx4k5kpBo,5.0
"Write a 4.0 stars Google Maps review about a Hotel, with the following keywords: westin, marriott, hotel.","You pick the Westin for location location location. They are right on the beach and many of their rooms face the ocean with small porches. Some (like ours) are on the ocean, which was a great choice.

Beach access is really convenient. So convenient in fact we didn't use the pool once. The beach might be one of the best I've seen, easily beating Maui, HI. Make sure to take advantage of the chair / umbrella rental service with beach patrol. They don't ask for tips or have a tip jar, but I encourage you to tip generously. They are fantastic and work extremely hard.

The service at the hotel was extremely responsive and friendly, although the front desk was often overwhelmed with lack of concierge support, so I'd STRONGLY encourage you to submit any service requests through the Bonvoy (Marriott loyalty) app. They even found an item I left in the room last checkout, and held it for me. That rarely happens and is a sign of great training.

We used the on-property restaurant for apps and drinks, but it wasn't our thing. If you're a Applebee's or Chili's fan you will probably enjoy it, albeit they do charge resort prices. If you're a fan of Chefs that use seasonal ingredients, win notable awards, and obsess about details, you may not enjoy it.

The property was very clean, the service was extremely friendly, but the rooms themselves are really showing their age as are the furnishings. Worn furniture with slight staining and spotting is expected when staying here. To be clear, we did our best not to track sand in our room, but when we did, it would magically disappear when housekeeping tidying up the room. They were very thorough, even cleaning our windows when they got too much ocean salt on them. Well done!

The pool was always chaotic and guests reserve chairs early in the morning and don't come back until much later. There supposedly is a rule that doesn't allow this but it wasn't enforced. First come first serve. Like I said, we didn't care because the beach was breathtaking.",ChZDSUhNMG9nS0VJQ0FnSURPX1l1Qk1REAE,"https://www.google.de/maps/place/The+Westin+Hilton+Head+Island+Resort+%26+Spa/@35.0485565,-82.8899682,7z/data=!4m9!3m8!1s0x88fc70894406492d:0x1aa4644ee231c7b4!5m2!4m1!1i2!8m2!3d32.2091068!4d-80.6817236!16s%2Fg%2F1tdp19tj?hl=en",ChIJLUkGRIlw_IgRtMcx4k5kpBo,4.0
"Write a 5.0 stars Google Maps review about a Hotel, with the following keywords: beachfront, room, pool.","Room is a little bit outdated but still nice. Pool is great. Beachfront is a walk. If you have a dog, there is a dog park.",ChZDSUhNMG9nS0VJQ0FnSUNldmJlUUR3EAE,"https://www.google.de/maps/place/The+Westin+Hilton+Head+Island+Resort+%26+Spa/@35.0485565,-82.8899682,7z/data=!4m9!3m8!1s0x88fc70894406492d:0x1aa4644ee231c7b4!5m2!4m1!1i2!8m2!3d32.2091068!4d-80.6817236!16s%2Fg%2F1tdp19tj?hl=en",ChIJLUkGRIlw_IgRtMcx4k5kpBo,5.0
"Write a 5.0 stars Google Maps review about a Hotel, with the following keywords: hilton, hotel, resort.",This is my favorite hotel to stay in Hilton Head. It’s beautiful and the service is outstanding. The restaurants in the resort are very nice and offer great experiences. My favorite is splash. It’s casual and right on the pool. Great for a quick bite. The location of the hotel is wonderful. You’re 15 minutes from all the landmarks of Hilton Head. The rooms are spacious and have balconies. I totally recommend!,ChZDSUhNMG9nS0VJQ0FnSURXdnFTdkZ3EAE,"https://www.google.de/maps/place/The+Westin+Hilton+Head+Island+Resort+%26+Spa/@35.0485565,-82.8899682,7z/data=!4m9!3m8!1s0x88fc70894406492d:0x1aa4644ee231c7b4!5m2!4m1!1i2!8m2!3d32.2091068!4d-80.6817236!16s%2Fg%2F1tdp19tj?hl=en",ChIJLUkGRIlw_IgRtMcx4k5kpBo,5.0
"Write a 2.0 stars Google Maps review about a Hotel, with the following keywords: hotel, cleaning, beach.","The hotel is not cleaning rooms. They claim that it's to address covid that they aren't doing any room cleaning during stays. But our room was still dirty even when we first checked in! So, they just aren't cleaning enough in between, either. The tub was downright grimy, there was sand everywhere, and the place doesn't smell fresh. Had very mixed service experience, some front desk staff are trying hard but some on the phone line are actually rude.

The location is great with two paths to a wonderful beach, both paths have freshwater spray to get sand off. There are also multiple pools with options that please all the family -- including a shaded pool if you want to enjoy a swim even after a sunburn. So if the service were better this would be a great stay.",ChdDSUhNMG9nS0VJQ0FnSURhdUxtajF3RRAB,"https://www.google.de/maps/place/The+Westin+Hilton+Head+Island+Resort+%26+Spa/@35.0485565,-82.8899682,7z/data=!4m9!3m8!1s0x88fc70894406492d:0x1aa4644ee231c7b4!5m2!4m1!1i2!8m2!3d32.2091068!4d-80.6817236!16s%2Fg%2F1tdp19tj?hl=en",ChIJLUkGRIlw_IgRtMcx4k5kpBo,2.0
"Write a 5.0 stars Google Maps review about a Hotel, with the following keywords: westin, resort, beach.","Love staying at The Westin every time we make a quick HHI weekend trip.  All of The staff, from front desk, valet to room attendants and servers are super friendly and attentive.  The beach is fantastic and clean and doesn’t get too crowded like the pool area can.  The outdoor attendants do a great job keeping chairs open and the pool area clean.  Love this resort, plan on making a weeklong stay here soon.  Katie the front desk manager is super friendly as well, reaching out before my stay to ensure I had everything I need.  This will always be my go to spot when staying at HHI.  PS - don’t forget to check out the sunrise every morning.",ChdDSUhNMG9nS0VJQ0FnSUMydWZlUHBnRRAB,"https://www.google.de/maps/place/The+Westin+Hilton+Head+Island+Resort+%26+Spa/@35.0485565,-82.8899682,7z/data=!4m9!3m8!1s0x88fc70894406492d:0x1aa4644ee231c7b4!5m2!4m1!1i2!8m2!3d32.2091068!4d-80.6817236!16s%2Fg%2F1tdp19tj?hl=en",ChIJLUkGRIlw_IgRtMcx4k5kpBo,5.0
